state,date,sex,age,ethnicity,population,year
Sarawak,2020-01-01,both,50-54,bumi_other,70800.0,2020
Sarawak,2020-01-01,both,50-54,chinese,35200.0,2020
Sarawak,2020-01-01,both,50-54,indian,200.0,2020
Sarawak,2020-01-01,both,50-54,other_citizen,200.0,2020
Sarawak,2020-01-01,both,50-54,other_noncitizen,2900.0,2020
Sarawak,2020-01-01,both,55-59,overall,128600.0,2020
Sarawak,2020-01-01,both,55-59,bumi_malay,25600.0,2020
Sarawak,2020-01-01,both,55-59,bumi_other,65400.00000000001,2020
Sarawak,2020-01-01,both,55-59,chinese,35900.0,2020
Sarawak,2020-01-01,both,55-59,indian,300.0,2020
Sarawak,2020-01-01,both,55-59,other_citizen,200.0,2020
Sarawak,2020-01-01,both,55-59,other_noncitizen,1200.0,2020
Sarawak,2020-01-01,both,60-64,overall,98000.0,2020
Sarawak,2020-01-01,both,60-64,bumi_malay,19300.0,2020
Sarawak,2020-01-01,both,60-64,bumi_other,47100.0,2020
Sarawak,2020-01-01,both,60-64,chinese,30700.0,2020
Sarawak,2020-01-01,both,60-64,indian,200.0,2020
Sarawak,2020-01-01,both,60-64,other_citizen,200.0,2020
Sarawak,2020-01-01,both,60-64,other_noncitizen,600.0,2020
Sarawak,2020-01-01,both,65-69,overall,76400.0,2020
Sarawak,2020-01-01,both,65-69,bumi_malay,14200.0,2020
Sarawak,2020-01-01,both,65-69,bumi_other,34800.0,2020
Sarawak,2020-01-01,both,65-69,chinese,26800.0,2020
Sarawak,2020-01-01,both,65-69,indian,100.0,2020
Sarawak,2020-01-01,both,65-69,other_citizen,100.0,2020
Sarawak,2020-01-01,both,65-69,other_noncitizen,400.0,2020
Sarawak,2020-01-01,both,70-74,overall,50000.0,2020
Sarawak,2020-01-01,both,70-74,bumi_malay,8600.0,2020
Sarawak,2020-01-01,both,70-74,bumi_other,23500.0,2020
Sarawak,2020-01-01,both,70-74,chinese,17500.0,2020
Sarawak,2020-01-01,both,70-74,indian,100.0,2020
Sarawak,2020-01-01,both,70-74,other_citizen,100.0,2020
Sarawak,2020-01-01,both,70-74,other_noncitizen,200.0,2020
Sarawak,2020-01-01,both,75-79,overall,30300.0,2020
Sarawak,2020-01-01,both,75-79,bumi_malay,5500.0,2020
Sarawak,2020-01-01,both,75-79,bumi_other,14300.0,2020
Sarawak,2020-01-01,both,75-79,chinese,10300.0,2020
Sarawak,2020-01-01,both,75-79,indian,0.0,2020
Sarawak,2020-01-01,both,75-79,other_citizen,0.0,2020
Sarawak,2020-01-01,both,75-79,other_noncitizen,100.0,2020
Sarawak,2020-01-01,both,80-84,overall,16700.0,2020
Sarawak,2020-01-01,both,80-84,bumi_malay,2600.0,2020
Sarawak,2020-01-01,both,80-84,bumi_other,7300.0,2020
Sarawak,2020-01-01,both,80-84,chinese,6600.0,2020
Sarawak,2020-01-01,both,80-84,indian,0.0,2020
Sarawak,2020-01-01,both,80-84,other_citizen,0.0,2020
Sarawak,2020-01-01,both,80-84,other_noncitizen,100.0,2020
Sarawak,2020-01-01,both,85+,overall,11400.0,2020
Sarawak,2020-01-01,both,85+,bumi_malay,1600.0,2020
Sarawak,2020-01-01,both,85+,bumi_other,5600.0,2020
Sarawak,2020-01-01,both,85+,chinese,4100.0,2020
Sarawak,2020-01-01,both,85+,indian,0.0,2020
Sarawak,2020-01-01,both,85+,other_citizen,0.0,2020
Sarawak,2020-01-01,both,85+,other_noncitizen,100.0,2020
Sarawak,2020-01-01,female,overall,overall,1184100.0,2020
Sarawak,2020-01-01,female,overall,bumi_malay,282100.0,2020
Sarawak,2020-01-01,female,overall,bumi_other,587600.0,2020
Sarawak,2020-01-01,female,overall,chinese,269200.0,2020
Sarawak,2020-01-01,female,overall,indian,2300.0,2020
Sarawak,2020-01-01,female,overall,other_citizen,2800.0,2020
Sarawak,2020-01-01,female,overall,other_noncitizen,40100.0,2020
Sarawak,2020-01-01,female,0-4,overall,75800.0,2020
Sarawak,2020-01-01,female,0-4,bumi_malay,22700.0,2020
Sarawak,2020-01-01,female,0-4,bumi_other,37700.0,2020
Sarawak,2020-01-01,female,0-4,chinese,13400.0,2020
Sarawak,2020-01-01,female,0-4,indian,100.0,2020
Sarawak,2020-01-01,female,0-4,other_citizen,100.0,2020
Sarawak,2020-01-01,female,0-4,other_noncitizen,1700.0,2020
Sarawak,2020-01-01,female,5-9,overall,88100.0,2020
Sarawak,2020-01-01,female,5-9,bumi_malay,23300.0,2020
Sarawak,2020-01-01,female,5-9,bumi_other,45400.0,2020
Sarawak,2020-01-01,female,5-9,chinese,17200.0,2020
Sarawak,2020-01-01,female,5-9,indian,200.0,2020
Sarawak,2020-01-01,female,5-9,other_citizen,200.0,2020
Sarawak,2020-01-01,female,5-9,other_noncitizen,1800.0,2020
Sarawak,2020-01-01,female,10-14,overall,96200.0,2020
Sarawak,2020-01-01,female,10-14,bumi_malay,25400.0,2020
Sarawak,2020-01-01,female,10-14,bumi_other,50800.0,2020
