state,date,sex,age,ethnicity,population,year
Perak,2010-01-01,female,25-29,bumi_other,2.6,2010
Perak,2010-01-01,female,25-29,chinese,17.0,2010
Perak,2010-01-01,female,25-29,indian,9.7,2010
Perak,2010-01-01,female,25-29,other_citizen,0.2,2010
Perak,2010-01-01,female,25-29,other_noncitizen,5.1,2010
Perak,2010-01-01,female,30-34,overall,69.4,2010
Perak,2010-01-01,female,30-34,bumi_malay,35.6,2010
Perak,2010-01-01,female,30-34,bumi_other,2.0,2010
Perak,2010-01-01,female,30-34,chinese,18.3,2010
Perak,2010-01-01,female,30-34,indian,9.6,2010
Perak,2010-01-01,female,30-34,other_citizen,0.2,2010
Perak,2010-01-01,female,30-34,other_noncitizen,3.6,2010
Perak,2010-01-01,female,35-39,overall,68.4,2010
Perak,2010-01-01,female,35-39,bumi_malay,34.3,2010
Perak,2010-01-01,female,35-39,bumi_other,1.8,2010
Perak,2010-01-01,female,35-39,chinese,20.3,2010
Perak,2010-01-01,female,35-39,indian,8.8,2010
Perak,2010-01-01,female,35-39,other_citizen,0.2,2010
Perak,2010-01-01,female,35-39,other_noncitizen,2.9,2010
Perak,2010-01-01,female,40-44,overall,74.1,2010
Perak,2010-01-01,female,40-44,bumi_malay,37.3,2010
Perak,2010-01-01,female,40-44,bumi_other,1.6,2010
Perak,2010-01-01,female,40-44,chinese,23.3,2010
Perak,2010-01-01,female,40-44,indian,10.1,2010
Perak,2010-01-01,female,40-44,other_citizen,0.2,2010
Perak,2010-01-01,female,40-44,other_noncitizen,1.6,2010
Perak,2010-01-01,female,45-49,overall,71.7,2010
Perak,2010-01-01,female,45-49,bumi_malay,36.0,2010
Perak,2010-01-01,female,45-49,bumi_other,1.3,2010
Perak,2010-01-01,female,45-49,chinese,23.1,2010
Perak,2010-01-01,female,45-49,indian,10.1,2010
Perak,2010-01-01,female,45-49,other_citizen,0.2,2010
Perak,2010-01-01,female,45-49,other_noncitizen,0.9,2010
Perak,2010-01-01,female,50-54,overall,67.2,2010
Perak,2010-01-01,female,50-54,bumi_malay,33.0,2010
Perak,2010-01-01,female,50-54,bumi_other,0.9,2010
Perak,2010-01-01,female,50-54,chinese,22.8,2010
Perak,2010-01-01,female,50-54,indian,9.5,2010
Perak,2010-01-01,female,50-54,other_citizen,0.2,2010
Perak,2010-01-01,female,50-54,other_noncitizen,0.9,2010
Perak,2010-01-01,female,55-59,overall,58.4,2010
Perak,2010-01-01,female,55-59,bumi_malay,29.0,2010
Perak,2010-01-01,female,55-59,bumi_other,0.5,2010
Perak,2010-01-01,female,55-59,chinese,21.0,2010
Perak,2010-01-01,female,55-59,indian,7.3,2010
Perak,2010-01-01,female,55-59,other_citizen,0.1,2010
Perak,2010-01-01,female,55-59,other_noncitizen,0.4,2010
Perak,2010-01-01,female,60-64,overall,49.6,2010
Perak,2010-01-01,female,60-64,bumi_malay,22.8,2010
Perak,2010-01-01,female,60-64,bumi_other,0.5,2010
Perak,2010-01-01,female,60-64,chinese,19.9,2010
Perak,2010-01-01,female,60-64,indian,5.9,2010
Perak,2010-01-01,female,60-64,other_citizen,0.1,2010
Perak,2010-01-01,female,60-64,other_noncitizen,0.4,2010
Perak,2010-01-01,female,65-69,overall,32.7,2010
Perak,2010-01-01,female,65-69,bumi_malay,14.3,2010
Perak,2010-01-01,female,65-69,bumi_other,0.3,2010
Perak,2010-01-01,female,65-69,chinese,14.3,2010
Perak,2010-01-01,female,65-69,indian,3.5,2010
Perak,2010-01-01,female,65-69,other_citizen,0.1,2010
Perak,2010-01-01,female,65-69,other_noncitizen,0.2,2010
Perak,2010-01-01,female,70-74,overall,29.1,2010
Perak,2010-01-01,female,70-74,bumi_malay,13.4,2010
Perak,2010-01-01,female,70-74,bumi_other,0.3,2010
Perak,2010-01-01,female,70-74,chinese,12.4,2010
Perak,2010-01-01,female,70-74,indian,2.8,2010
Perak,2010-01-01,female,70-74,other_citizen,0.1,2010
Perak,2010-01-01,female,70-74,other_noncitizen,0.2,2010
Perak,2010-01-01,female,75-79,overall,18.2,2010
Perak,2010-01-01,female,75-79,bumi_malay,8.7,2010
Perak,2010-01-01,female,75-79,bumi_other,0.3,2010
Perak,2010-01-01,female,75-79,chinese,7.0,2010
Perak,2010-01-01,female,75-79,indian,1.9,2010
Perak,2010-01-01,female,75-79,other_citizen,0.1,2010
Perak,2010-01-01,female,75-79,other_noncitizen,0.1,2010
Perak,2010-01-01,female,80-84,overall,9.8,2010
Perak,2010-01-01,female,80-84,bumi_malay,4.5,2010
Perak,2010-01-01,female,80-84,bumi_other,0.1,2010
Perak,2010-01-01,female,80-84,chinese,4.2,2010
Perak,2010-01-01,female,80-84,indian,0.8,2010
Perak,2010-01-01,female,80-84,other_citizen,0.0,2010
Perak,2010-01-01,female,80-84,other_noncitizen,0.1,2010
Perak,2010-01-01,female,85+,overall,6.3,2010
Perak,2010-01-01,female,85+,bumi_malay,2.7,2010
Perak,2010-01-01,female,85+,bumi_other,0.1,2010
Perak,2010-01-01,female,85+,chinese,2.8,2010
Perak,2010-01-01,female,85+,indian,0.6,2010
Perak,2010-01-01,female,85+,other_citizen,0.0,2010
Perak,2010-01-01,female,85+,other_noncitizen,0.1,2010
Perak,2010-01-01,male,overall,overall,1204.5,2010
Perak,2010-01-01,male,overall,bumi_malay,623.9,2010
Perak,2010-01-01,male,overall,bumi_other,32.9,2010
Perak,2010-01-01,male,overall,chinese,356.4,2010
Perak,2010-01-01,male,overall,indian,139.4,2010
Perak,2010-01-01,male,overall,other_citizen,4.3,2010
Perak,2010-01-01,male,overall,other_noncitizen,47.6,2010
Perak,2010-01-01,male,0-4,overall,93.8,2010
Perak,2010-01-01,male,0-4,bumi_malay,56.7,2010
Perak,2010-01-01,male,0-4,bumi_other,4.4,2010
Perak,2010-01-01,male,0-4,chinese,20.8,2010
Perak,2010-01-01,male,0-4,indian,10.5,2010
Perak,2010-01-01,male,0-4,other_citizen,1.0,2010
Perak,2010-01-01,male,0-4,other_noncitizen,0.4,2010
Perak,2010-01-01,male,5-9,overall,112.9,2010
Perak,2010-01-01,male,5-9,bumi_malay,66.9,2010
Perak,2010-01-01,male,5-9,bumi_other,4.6,2010
Perak,2010-01-01,male,5-9,chinese,27.2,2010
Perak,2010-01-01,male,5-9,indian,12.8,2010
Perak,2010-01-01,male,5-9,other_citizen,0.8,2010
Perak,2010-01-01,male,5-9,other_noncitizen,0.5,2010
Perak,2010-01-01,male,10-14,overall,119.4,2010
Perak,2010-01-01,male,10-14,bumi_malay,70.5,2010
Perak,2010-01-01,male,10-14,bumi_other,3.6,2010
Perak,2010-01-01,male,10-14,chinese,30.4,2010
Perak,2010-01-01,male,10-14,indian,14.0,2010
Perak,2010-01-01,male,10-14,other_citizen,0.5,2010
Perak,2010-01-01,male,10-14,other_noncitizen,0.4,2010
Perak,2010-01-01,male,15-19,overall,121.4,2010
Perak,2010-01-01,male,15-19,bumi_malay,69.0,2010
Perak,2010-01-01,male,15-19,bumi_other,3.4,2010
Perak,2010-01-01,male,15-19,chinese,32.2,2010
Perak,2010-01-01,male,15-19,indian,14.1,2010
Perak,2010-01-01,male,15-19,other_citizen,0.3,2010
Perak,2010-01-01,male,15-19,other_noncitizen,2.3,2010
Perak,2010-01-01,male,20-24,overall,112.3,2010
Perak,2010-01-01,male,20-24,bumi_malay,59.2,2010
Perak,2010-01-01,male,20-24,bumi_other,3.6,2010
Perak,2010-01-01,male,20-24,chinese,26.7,2010
Perak,2010-01-01,male,20-24,indian,13.0,2010
Perak,2010-01-01,male,20-24,other_citizen,0.3,2010
Perak,2010-01-01,male,20-24,other_noncitizen,9.4,2010
Perak,2010-01-01,male,25-29,overall,86.4,2010
Perak,2010-01-01,male,25-29,bumi_malay,44.7,2010
Perak,2010-01-01,male,25-29,bumi_other,2.9,2010
Perak,2010-01-01,male,25-29,chinese,17.5,2010
Perak,2010-01-01,male,25-29,indian,9.8,2010
Perak,2010-01-01,male,25-29,other_citizen,0.2,2010
Perak,2010-01-01,male,25-29,other_noncitizen,11.4,2010
Perak,2010-01-01,male,30-34,overall,76.6,2010
Perak,2010-01-01,male,30-34,bumi_malay,36.9,2010
Perak,2010-01-01,male,30-34,bumi_other,2.4,2010
Perak,2010-01-01,male,30-34,chinese,19.3,2010
Perak,2010-01-01,male,30-34,indian,9.3,2010
Perak,2010-01-01,male,30-34,other_citizen,0.2,2010
Perak,2010-01-01,male,30-34,other_noncitizen,8.7,2010
Perak,2010-01-01,male,35-39,overall,71.9,2010
Perak,2010-01-01,male,35-39,bumi_malay,34.7,2010
Perak,2010-01-01,male,35-39,bumi_other,1.9,2010
Perak,2010-01-01,male,35-39,chinese,20.8,2010
Perak,2010-01-01,male,35-39,indian,8.6,2010
Perak,2010-01-01,male,35-39,other_citizen,0.2,2010
Perak,2010-01-01,male,35-39,other_noncitizen,5.7,2010
Perak,2010-01-01,male,40-44,overall,73.5,2010
Perak,2010-01-01,male,40-44,bumi_malay,34.9,2010
Perak,2010-01-01,male,40-44,bumi_other,1.6,2010
Perak,2010-01-01,male,40-44,chinese,24.3,2010
Perak,2010-01-01,male,40-44,indian,8.8,2010
Perak,2010-01-01,male,40-44,other_citizen,0.2,2010
Perak,2010-01-01,male,40-44,other_noncitizen,3.7,2010
Perak,2010-01-01,male,45-49,overall,73.5,2010
Perak,2010-01-01,male,45-49,bumi_malay,35.9,2010
Perak,2010-01-01,male,45-49,bumi_other,1.4,2010
Perak,2010-01-01,male,45-49,chinese,24.9,2010
Perak,2010-01-01,male,45-49,indian,9.2,2010
Perak,2010-01-01,male,45-49,other_citizen,0.2,2010
Perak,2010-01-01,male,45-49,other_noncitizen,2.0,2010
Perak,2010-01-01,male,50-54,overall,69.1,2010
Perak,2010-01-01,male,50-54,bumi_malay,32.5,2010
Perak,2010-01-01,male,50-54,bumi_other,1.3,2010
Perak,2010-01-01,male,50-54,chinese,25.2,2010
Perak,2010-01-01,male,50-54,indian,9.0,2010
Perak,2010-01-01,male,50-54,other_citizen,0.2,2010
Perak,2010-01-01,male,50-54,other_noncitizen,0.9,2010
Perak,2010-01-01,male,55-59,overall,58.7,2010
Perak,2010-01-01,male,55-59,bumi_malay,27.0,2010
Perak,2010-01-01,male,55-59,bumi_other,0.5,2010
Perak,2010-01-01,male,55-59,chinese,23.4,2010
Perak,2010-01-01,male,55-59,indian,7.2,2010
Perak,2010-01-01,male,55-59,other_citizen,0.1,2010
Perak,2010-01-01,male,55-59,other_noncitizen,0.6,2010
Perak,2010-01-01,male,60-64,overall,48.3,2010
Perak,2010-01-01,male,60-64,bumi_malay,20.3,2010
Perak,2010-01-01,male,60-64,bumi_other,0.5,2010
Perak,2010-01-01,male,60-64,chinese,21.5,2010
Perak,2010-01-01,male,60-64,indian,5.4,2010
Perak,2010-01-01,male,60-64,other_citizen,0.1,2010
Perak,2010-01-01,male,60-64,other_noncitizen,0.4,2010
Perak,2010-01-01,male,65-69,overall,32.9,2010
Perak,2010-01-01,male,65-69,bumi_malay,12.9,2010
Perak,2010-01-01,male,65-69,bumi_other,0.3,2010
Perak,2010-01-01,male,65-69,chinese,16.2,2010
Perak,2010-01-01,male,65-69,indian,3.0,2010
Perak,2010-01-01,male,65-69,other_citizen,0.1,2010
Perak,2010-01-01,male,65-69,other_noncitizen,0.4,2010
Perak,2010-01-01,male,70-74,overall,26.0,2010
Perak,2010-01-01,male,70-74,bumi_malay,10.4,2010
Perak,2010-01-01,male,70-74,bumi_other,0.3,2010
Perak,2010-01-01,male,70-74,chinese,12.9,2010
Perak,2010-01-01,male,70-74,indian,2.2,2010
Perak,2010-01-01,male,70-74,other_citizen,0.0,2010
Perak,2010-01-01,male,70-74,other_noncitizen,0.3,2010
Perak,2010-01-01,male,75-79,overall,15.1,2010
Perak,2010-01-01,male,75-79,bumi_malay,6.0,2010
Perak,2010-01-01,male,75-79,bumi_other,0.1,2010
Perak,2010-01-01,male,75-79,chinese,7.4,2010
Perak,2010-01-01,male,75-79,indian,1.4,2010
Perak,2010-01-01,male,75-79,other_citizen,0.0,2010
Perak,2010-01-01,male,75-79,other_noncitizen,0.2,2010
Perak,2010-01-01,male,80-84,overall,8.0,2010
Perak,2010-01-01,male,80-84,bumi_malay,3.4,2010
Perak,2010-01-01,male,80-84,bumi_other,0.1,2010
Perak,2010-01-01,male,80-84,chinese,3.7,2010
Perak,2010-01-01,male,80-84,indian,0.7,2010
Perak,2010-01-01,male,80-84,other_citizen,0.0,2010
Perak,2010-01-01,male,80-84,other_noncitizen,0.1,2010
Perak,2010-01-01,male,85+,overall,4.6,2010
Perak,2010-01-01,male,85+,bumi_malay,2.0,2010
Perak,2010-01-01,male,85+,bumi_other,0.1,2010
Perak,2010-01-01,male,85+,chinese,1.8,2010
Perak,2010-01-01,male,85+,indian,0.4,2010
Perak,2010-01-01,male,85+,other_citizen,0.0,2010
Perak,2010-01-01,male,85+,other_noncitizen,0.1,2010
Perak,2011-01-01,both,overall,overall,2402.7,2011
Perak,2011-01-01,both,overall,bumi_malay,1264.4,2011
Perak,2011-01-01,both,overall,bumi_other,66.3,2011
Perak,2011-01-01,both,overall,chinese,701.5,2011
Perak,2011-01-01,both,overall,indian,285.7,2011
Perak,2011-01-01,both,overall,other_citizen,8.8,2011
Perak,2011-01-01,both,overall,other_noncitizen,75.9,2011
Perak,2011-01-01,both,0-4,overall,180.7,2011
Perak,2011-01-01,both,0-4,bumi_malay,109.9,2011
Perak,2011-01-01,both,0-4,bumi_other,8.4,2011
Perak,2011-01-01,both,0-4,chinese,39.1,2011
Perak,2011-01-01,both,0-4,indian,20.2,2011
Perak,2011-01-01,both,0-4,other_citizen,1.7,2011
Perak,2011-01-01,both,0-4,other_noncitizen,1.3,2011
Perak,2011-01-01,both,5-9,overall,215.8,2011
Perak,2011-01-01,both,5-9,bumi_malay,128.5,2011
Perak,2011-01-01,both,5-9,bumi_other,8.8,2011
Perak,2011-01-01,both,5-9,chinese,51.8,2011
Perak,2011-01-01,both,5-9,indian,24.3,2011
Perak,2011-01-01,both,5-9,other_citizen,1.6,2011
Perak,2011-01-01,both,5-9,other_noncitizen,0.9,2011
Perak,2011-01-01,both,10-14,overall,237.4,2011
Perak,2011-01-01,both,10-14,bumi_malay,138.9,2011
Perak,2011-01-01,both,10-14,bumi_other,7.7,2011
Perak,2011-01-01,both,10-14,chinese,60.6,2011
Perak,2011-01-01,both,10-14,indian,28.3,2011
Perak,2011-01-01,both,10-14,other_citizen,1.1,2011
Perak,2011-01-01,both,10-14,other_noncitizen,0.8,2011
Perak,2011-01-01,both,15-19,overall,246.1,2011
Perak,2011-01-01,both,15-19,bumi_malay,139.0,2011
Perak,2011-01-01,both,15-19,bumi_other,7.2,2011
Perak,2011-01-01,both,15-19,chinese,65.0,2011
Perak,2011-01-01,both,15-19,indian,29.3,2011
Perak,2011-01-01,both,15-19,other_citizen,0.7,2011
Perak,2011-01-01,both,15-19,other_noncitizen,4.9,2011
Perak,2011-01-01,both,20-24,overall,224.9,2011
Perak,2011-01-01,both,20-24,bumi_malay,119.1,2011
Perak,2011-01-01,both,20-24,bumi_other,7.7,2011
Perak,2011-01-01,both,20-24,chinese,56.2,2011
Perak,2011-01-01,both,20-24,indian,25.9,2011
Perak,2011-01-01,both,20-24,other_citizen,0.6,2011
Perak,2011-01-01,both,20-24,other_noncitizen,15.4,2011
Perak,2011-01-01,both,25-29,overall,170.6,2011
Perak,2011-01-01,both,25-29,bumi_malay,90.8,2011
Perak,2011-01-01,both,25-29,bumi_other,5.6,2011
Perak,2011-01-01,both,25-29,chinese,36.7,2011
Perak,2011-01-01,both,25-29,indian,19.9,2011
Perak,2011-01-01,both,25-29,other_citizen,0.4,2011
Perak,2011-01-01,both,25-29,other_noncitizen,17.2,2011
Perak,2011-01-01,both,30-34,overall,147.5,2011
Perak,2011-01-01,both,30-34,bumi_malay,74.6,2011
Perak,2011-01-01,both,30-34,bumi_other,4.6,2011
Perak,2011-01-01,both,30-34,chinese,36.3,2011
Perak,2011-01-01,both,30-34,indian,18.9,2011
Perak,2011-01-01,both,30-34,other_citizen,0.4,2011
Perak,2011-01-01,both,30-34,other_noncitizen,12.8,2011
Perak,2011-01-01,both,35-39,overall,139.5,2011
Perak,2011-01-01,both,35-39,bumi_malay,69.1,2011
Perak,2011-01-01,both,35-39,bumi_other,3.8,2011
Perak,2011-01-01,both,35-39,chinese,39.8,2011
Perak,2011-01-01,both,35-39,indian,17.4,2011
Perak,2011-01-01,both,35-39,other_citizen,0.4,2011
Perak,2011-01-01,both,35-39,other_noncitizen,9.0,2011
Perak,2011-01-01,both,40-44,overall,145.8,2011
Perak,2011-01-01,both,40-44,bumi_malay,71.6,2011
Perak,2011-01-01,both,40-44,bumi_other,3.3,2011
Perak,2011-01-01,both,40-44,chinese,46.5,2011
Perak,2011-01-01,both,40-44,indian,18.5,2011
Perak,2011-01-01,both,40-44,other_citizen,0.4,2011
Perak,2011-01-01,both,40-44,other_noncitizen,5.6,2011
Perak,2011-01-01,both,45-49,overall,145.4,2011
Perak,2011-01-01,both,45-49,bumi_malay,72.2,2011
Perak,2011-01-01,both,45-49,bumi_other,2.7,2011
Perak,2011-01-01,both,45-49,chinese,47.9,2011
Perak,2011-01-01,both,45-49,indian,19.2,2011
Perak,2011-01-01,both,45-49,other_citizen,0.4,2011
Perak,2011-01-01,both,45-49,other_noncitizen,3.1,2011
Perak,2011-01-01,both,50-54,overall,138.1,2011
Perak,2011-01-01,both,50-54,bumi_malay,66.8,2011
Perak,2011-01-01,both,50-54,bumi_other,2.4,2011
Perak,2011-01-01,both,50-54,chinese,48.0,2011
Perak,2011-01-01,both,50-54,indian,18.7,2011
Perak,2011-01-01,both,50-54,other_citizen,0.4,2011
Perak,2011-01-01,both,50-54,other_noncitizen,1.8,2011
Perak,2011-01-01,both,55-59,overall,119.3,2011
Perak,2011-01-01,both,55-59,bumi_malay,57.4,2011
Perak,2011-01-01,both,55-59,bumi_other,1.2,2011
Perak,2011-01-01,both,55-59,chinese,44.7,2011
Perak,2011-01-01,both,55-59,indian,14.8,2011
Perak,2011-01-01,both,55-59,other_citizen,0.2,2011
Perak,2011-01-01,both,55-59,other_noncitizen,1.0,2011
Perak,2011-01-01,both,60-64,overall,101.5,2011
Perak,2011-01-01,both,60-64,bumi_malay,45.5,2011
Perak,2011-01-01,both,60-64,bumi_other,1.0,2011
Perak,2011-01-01,both,60-64,chinese,42.2,2011
Perak,2011-01-01,both,60-64,indian,11.9,2011
Perak,2011-01-01,both,60-64,other_citizen,0.2,2011
Perak,2011-01-01,both,60-64,other_noncitizen,0.7,2011
Perak,2011-01-01,both,65-69,overall,69.0,2011
Perak,2011-01-01,both,65-69,bumi_malay,28.7,2011
Perak,2011-01-01,both,65-69,bumi_other,0.7,2011
Perak,2011-01-01,both,65-69,chinese,32.0,2011
Perak,2011-01-01,both,65-69,indian,7.1,2011
Perak,2011-01-01,both,65-69,other_citizen,0.1,2011
Perak,2011-01-01,both,65-69,other_noncitizen,0.5,2011
Perak,2011-01-01,both,70-74,overall,55.7,2011
Perak,2011-01-01,both,70-74,bumi_malay,23.8,2011
Perak,2011-01-01,both,70-74,bumi_other,0.5,2011
Perak,2011-01-01,both,70-74,chinese,25.9,2011
Perak,2011-01-01,both,70-74,indian,5.0,2011
Perak,2011-01-01,both,70-74,other_citizen,0.1,2011
Perak,2011-01-01,both,70-74,other_noncitizen,0.4,2011
Perak,2011-01-01,both,75-79,overall,35.3,2011
Perak,2011-01-01,both,75-79,bumi_malay,15.4,2011
Perak,2011-01-01,both,75-79,bumi_other,0.5,2011
Perak,2011-01-01,both,75-79,chinese,15.6,2011
Perak,2011-01-01,both,75-79,indian,3.5,2011
Perak,2011-01-01,both,75-79,other_citizen,0.1,2011
Perak,2011-01-01,both,75-79,other_noncitizen,0.3,2011
Perak,2011-01-01,both,80-84,overall,18.5,2011
Perak,2011-01-01,both,80-84,bumi_malay,8.1,2011
Perak,2011-01-01,both,80-84,bumi_other,0.2,2011
Perak,2011-01-01,both,80-84,chinese,8.3,2011
Perak,2011-01-01,both,80-84,indian,1.7,2011
Perak,2011-01-01,both,80-84,other_citizen,0.0,2011
Perak,2011-01-01,both,80-84,other_noncitizen,0.2,2011
Perak,2011-01-01,both,85+,overall,11.5,2011
Perak,2011-01-01,both,85+,bumi_malay,5.1,2011
Perak,2011-01-01,both,85+,bumi_other,0.2,2011
Perak,2011-01-01,both,85+,chinese,4.9,2011
Perak,2011-01-01,both,85+,indian,1.1,2011
Perak,2011-01-01,both,85+,other_citizen,0.1,2011
Perak,2011-01-01,both,85+,other_noncitizen,0.2,2011
Perak,2011-01-01,female,overall,overall,1186.4,2011
Perak,2011-01-01,female,overall,bumi_malay,632.2,2011
Perak,2011-01-01,female,overall,bumi_other,32.8,2011
Perak,2011-01-01,female,overall,chinese,344.4,2011
Perak,2011-01-01,female,overall,indian,146.0,2011
Perak,2011-01-01,female,overall,other_citizen,4.4,2011
Perak,2011-01-01,female,overall,other_noncitizen,26.5,2011
Perak,2011-01-01,female,0-4,overall,88.0,2011
Perak,2011-01-01,female,0-4,bumi_malay,53.6,2011
Perak,2011-01-01,female,0-4,bumi_other,4.2,2011
Perak,2011-01-01,female,0-4,chinese,19.0,2011
Perak,2011-01-01,female,0-4,indian,9.9,2011
Perak,2011-01-01,female,0-4,other_citizen,0.8,2011
Perak,2011-01-01,female,0-4,other_noncitizen,0.6,2011
Perak,2011-01-01,female,5-9,overall,107.1,2011
Perak,2011-01-01,female,5-9,bumi_malay,63.7,2011
Perak,2011-01-01,female,5-9,bumi_other,4.1,2011
Perak,2011-01-01,female,5-9,chinese,26.1,2011
Perak,2011-01-01,female,5-9,indian,12.2,2011
Perak,2011-01-01,female,5-9,other_citizen,0.8,2011
Perak,2011-01-01,female,5-9,other_noncitizen,0.3,2011
Perak,2011-01-01,female,10-14,overall,118.5,2011
Perak,2011-01-01,female,10-14,bumi_malay,68.7,2011
Perak,2011-01-01,female,10-14,bumi_other,3.8,2011
Perak,2011-01-01,female,10-14,chinese,30.6,2011
Perak,2011-01-01,female,10-14,indian,14.3,2011
Perak,2011-01-01,female,10-14,other_citizen,0.5,2011
Perak,2011-01-01,female,10-14,other_noncitizen,0.4,2011
Perak,2011-01-01,female,15-19,overall,123.6,2011
Perak,2011-01-01,female,15-19,bumi_malay,69.0,2011
Perak,2011-01-01,female,15-19,bumi_other,3.9,2011
Perak,2011-01-01,female,15-19,chinese,32.7,2011
Perak,2011-01-01,female,15-19,indian,15.1,2011
Perak,2011-01-01,female,15-19,other_citizen,0.4,2011
Perak,2011-01-01,female,15-19,other_noncitizen,2.6,2011
Perak,2011-01-01,female,20-24,overall,107.4,2011
Perak,2011-01-01,female,20-24,bumi_malay,57.1,2011
Perak,2011-01-01,female,20-24,bumi_other,4.1,2011
Perak,2011-01-01,female,20-24,chinese,27.7,2011
Perak,2011-01-01,female,20-24,indian,12.7,2011
Perak,2011-01-01,female,20-24,other_citizen,0.3,2011
Perak,2011-01-01,female,20-24,other_noncitizen,5.5,2011
Perak,2011-01-01,female,25-29,overall,79.6,2011
Perak,2011-01-01,female,25-29,bumi_malay,43.4,2011
Perak,2011-01-01,female,25-29,bumi_other,2.7,2011
Perak,2011-01-01,female,25-29,chinese,18.2,2011
Perak,2011-01-01,female,25-29,indian,9.9,2011
Perak,2011-01-01,female,25-29,other_citizen,0.2,2011
Perak,2011-01-01,female,25-29,other_noncitizen,5.3,2011
Perak,2011-01-01,female,30-34,overall,69.9,2011
Perak,2011-01-01,female,30-34,bumi_malay,36.5,2011
Perak,2011-01-01,female,30-34,bumi_other,2.1,2011
Perak,2011-01-01,female,30-34,chinese,17.7,2011
Perak,2011-01-01,female,30-34,indian,9.6,2011
Perak,2011-01-01,female,30-34,other_citizen,0.2,2011
Perak,2011-01-01,female,30-34,other_noncitizen,3.8,2011
Perak,2011-01-01,female,35-39,overall,67.7,2011
Perak,2011-01-01,female,35-39,bumi_malay,34.2,2011
Perak,2011-01-01,female,35-39,bumi_other,1.8,2011
Perak,2011-01-01,female,35-39,chinese,19.6,2011
Perak,2011-01-01,female,35-39,indian,8.8,2011
Perak,2011-01-01,female,35-39,other_citizen,0.2,2011
Perak,2011-01-01,female,35-39,other_noncitizen,3.0,2011
Perak,2011-01-01,female,40-44,overall,73.3,2011
Perak,2011-01-01,female,40-44,bumi_malay,37.0,2011
Perak,2011-01-01,female,40-44,bumi_other,1.6,2011
Perak,2011-01-01,female,40-44,chinese,22.9,2011
Perak,2011-01-01,female,40-44,indian,9.8,2011
Perak,2011-01-01,female,40-44,other_citizen,0.2,2011
Perak,2011-01-01,female,40-44,other_noncitizen,1.8,2011
Perak,2011-01-01,female,45-49,overall,72.2,2011
Perak,2011-01-01,female,45-49,bumi_malay,36.3,2011
Perak,2011-01-01,female,45-49,bumi_other,1.3,2011
Perak,2011-01-01,female,45-49,chinese,23.2,2011
Perak,2011-01-01,female,45-49,indian,10.1,2011
Perak,2011-01-01,female,45-49,other_citizen,0.2,2011
Perak,2011-01-01,female,45-49,other_noncitizen,1.0,2011
Perak,2011-01-01,female,50-54,overall,68.3,2011
Perak,2011-01-01,female,50-54,bumi_malay,33.6,2011
Perak,2011-01-01,female,50-54,bumi_other,1.0,2011
Perak,2011-01-01,female,50-54,chinese,22.9,2011
Perak,2011-01-01,female,50-54,indian,9.7,2011
Perak,2011-01-01,female,50-54,other_citizen,0.2,2011
Perak,2011-01-01,female,50-54,other_noncitizen,0.9,2011
Perak,2011-01-01,female,55-59,overall,59.4,2011
